id,title,link,author,excInsttNm,lcategory,pubDate,trgetNm,hashTags,refrncNm,rceptEngnHmpgUrl,printFlpthNm,printFileNm,description,detail_text,apply_start,apply_end,d_days,status
PBLN_000000000105257,[경기] 2025년 농어민 기회소득 지원사업 시행계획 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000105257,경기도,직접수행,내수,2025-03-28,소상공인,,해당 읍ㆍ면ㆍ동 행정복지센터 문의처 상이(공고문 참조),https://farmbincome.gg.go.kr/main,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000703010&fileSn=0,2025-477_2025년도 경기도 농어민 기회소득 지원사업 시행계획 공고문.hwp,"<p>경기도 농어민 기회소득 지원사업 시행계획을 아래와 같이 공고합니다.&nbsp;</p><div><br></div><div style=""line-height: 1.8;"">☞ 해당 시ㆍ군에 주소를 두고, 농어업경영체에 등록된 농어민<br></div><div style=""line-height: 1.8;"">※ 시행시군 : 용인시,화성시,남양주시,안산시,평택시,시흥시,파주시,김포시,의정부시,광주시,하남시,광명시,군포시,양주시,오산시,이천시,안성시,의왕시,포천시,양평군,여주시,동두천시,가평군,연천군<br></div><div><br></div><div>☞&nbsp;농어민 개인에게 월 5~15만원의 농어민 기회소득을 지역화폐로 지급 지원<br></div>",,,,,
PBLN_000000000105172,[경기] 안산시 2025년 착한가격업소 신규 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000105172,경기도,기초자치단체,내수,2025-03-28,중소기업,,안산시 소상공인지원과 031-481-2842,,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000702787&fileSn=0,2025 연중 공고문 착한가격업소모집.hwp,"<p>안산시에서는 지역 물가안정에 기여하고 있는 개인서비스업소(외식업, 이ㆍ미용업, 세탁업, 목욕업 등)에 대하여 「착한가격업소」를 신규 모집하고자 합니다.&nbsp;</p><p><br></p><p>☞ 안산시 소재 착한가격으로 영업 중인 개인서비스업소(외식업, 이ㆍ미용업, 세탁업, 목욕업 등)<br></p><p><br></p><p>☞ 착한가격업소 표찰 제작ㆍ배포,&nbsp;시 홈페이지ㆍ시정소식지·SNS 등 홍보,&nbsp;업소별 필요 물품 등 인센티브,&nbsp;카카오맵, 네이버지도, 티맵 지도검색 서비스 지원<br></p>",,,,,
PBLN_000000000105046,[제주] 여행 활성화를 위한 국내 현지 판촉활동 지원 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000105046,제주특별자치도,제주특별자치도관광협회,내수,2025-03-28,중소기업,,제주특별자치도관광협회 국내마케팅팀 064-741-8772,,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000702422&fileSn=1,제주여행 활성화를 위한 국내 현지 판촉활동 지원 공고.png,"<p>제주특별자치도와 제주특별자치도관광협회에서는 제주여행 활성화를 위한&nbsp;「국내 현지 판촉 활동」 지원을 다음과 같이 추진하오니 적극적인 참여 바랍니다.</p><p><br></p><p>☞ 제주 도내 본점 및 영업점을 둔 여행업체 및 관광 관련 사업체</p><p><br></p><p>☞ 항공료(또는 승선료), 교통비, 숙박비, 차량선적료 업체당 1,200천원 지원</p>",,,,,
PBLN_000000000105026,2025년 디자인코리아 참가기업 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000105026,산업통상자원부,한국디자인진흥원,내수,2025-03-28,중소기업,,"디자인코리아 2025 담당자 031-780-2102, 2163 / designkorea@kidp.or.kr",,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000702350&fileSn=0,디자인코리아 2025 참가기업 및 디자이너 모집 공고.pdf,"<p>디자인코리아 2025는 AI(Artificial Intelligence), DX(Digital Transformation) 등 급변하는 산업 환경 속에서 혁신성장을 이끄는 미래 디자인 트렌드를 공유하고, 대중소기업 및 디자인전문기업의 융합과 네트워킹을 통해 새로운 비즈니스의 창출을 지원하는 국내 최대 디자인 종합 박람회입니다.<br></p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;디자인 관련 제품, 서비스, 기술, 콘텐츠를 전시하고자 하는 업체, 단체, 기관<br></p><p style=""line-height: 1.8;"">- 디자인 비즈니스 기회를 얻고 싶은 국내외 디자이너</p><p style=""line-height: 1.8;"">※ 자세한 참가대상 공고문 13p 참조</p><p><br></p><p>☞&nbsp;홍보 및 마케팅, 프로그램 우선 참여 혜택, 인재발굴 및 네트워킹 지원<br></p>",,,,,
PBLN_000000000104874,[부산] 2025년 조달청 벤처나라 입점 추천 대상기업 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000104874,부산광역시,부산기술창업투자원,내수,2025-03-28,창업벤처,,부산기술창업투자원 051-715-1743 / kjy@bsia.or.kr,https://busanstartup.kr/biz_sup/1537?mcode=biz02&pageNo=1&deadline=N&deleteYn=N&s_orderby=regi&s_desc=desc,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000701859&fileSn=1,(공고문) 2025년 조달청 벤처나라 입점 추천 대상기업 모집.pdf,"<p>부산광역시와 부산기술창업투자원에서는 벤처ㆍ창업기업의 공공조달시장 진입 촉진 및 공공판로 확대를 위해 “벤처창업기업제품 지정(벤처나라 입점)”을 희망하는 기업 대상 “조달청 벤처나라 입점 추천 지원” 사업을 추진하오니 관심 있는 기업께서는 많은 참여 바랍니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ 부산 소재 벤처기업 또는 창업기업</p><p style=""line-height: 1.8;"">- 직접 생산하거나 국내 제조업체와 주문자상표부착생산 (OEM) 방식으로 생산하는 물품 및 서비스</p><p><br></p><p>☞ 벤처 창업 혁신 조달 상품 지정증서,&nbsp;인증마크 제공,&nbsp;벤처나라 홍보 카탈로그 제작ㆍ배포, 온오프라인 홍보, 상품 동영상 제공,&nbsp;나라장터 엑스포 개최 시 벤처나라 전용 부스 운영 등 지원</p>",,,,,
PBLN_000000000104728,2025년 경상남도 관광객 유치 인센티브 지원계획 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000104728,경상남도,경상남도관광협회,내수,2025-03-28,중소기업,,경남관광협회 055-212-1345~6,https://tour.gyeongnam.go.kr/index.gyeong,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000701468&fileSn=0,2025년+관광객+유치+인센티브+지원계획+공고.pdf,"<p>「경상남도 관광진흥에 관한 조례」제4조 또는 제6조에 따라 국내‧외 관광객 유치 증대를 위한 「2025년 관광객 유치 인센티브 지원계획」을 다음과 같이 공고합니다.</p><p><br></p><p>☞&nbsp;관광진흥법 제3조 및 같은 법 시행령 제2조제1항에 의한 여행업체</p><p><br></p><p>☞&nbsp;숙박비, 차량임차비, 크루즈 유치비, 전세기 유치비, OTA 상품 지원비 지원</p>",,,,,
PBLN_000000000104575,[전북] 2025년 전북생생장터 입점사 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000104575,전북특별자치도,전북특별자치도경제통상진흥원,내수,2025-03-28,중소기업,,전북특별자치도경제통상진흥원 마케팅팀 선임담당관 063-711-2034/2065,https://freshjb.com/,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000700982&fileSn=0,2025년 전북생생장터 입점사 모집 공고문.hwp,"<p>전북특별자치도와 전북특별자치도경제통상진흥원에서는 도내 중소기업과 농가의 생산품을 온라인몰에 입점시켜 판매 활성화와 상품개발을 위해 온라인 프로모션을 지원합니다. 도내 중소기업과 농가의 많은 관심과 참여 바랍니다.</p><div><br></div><div style=""line-height: 1.8;"">☞&nbsp;도내 통신판매 자격을 갖춘 생산 및 제조업체</div><div><div style=""line-height: 1.8;"">- (신선농산물) 도내 농업경영체, 생산자 단체 또는 농업회사법인 등</div><div style=""line-height: 1.8;"">- (가공식품) 공장이 등록된 도내 소재 제조사업장(단순 도소매, 단순 유통업 제외)</div></div><div><br></div><div>☞ 입점 상품 판촉, 온라인 판로확대,&nbsp;온라인몰 판매활성화/안정적 운영, 홍보 및 마케팅, 운영관리자 교육 등 지원</div>",,,,,
PBLN_000000000104213,브랜드 역량 강화(2025년 소상공인 온라인 판로 지원사업 통합 공고),/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000104213,중소벤처기업부,한국중소벤처기업유통원,내수,2025-03-28,소상공인,,"한국중소벤처기업유통원 02-6678-9863, 9866 / jhj@sbdc.or.kr, kjs1214@kodma.or.kr",https://www.fanfandaero.kr/portal/main.do#3rdPage,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000699922&fileSn=1,[브랜드 역량 강화]2025년_소상공인_온라인_판로지원사업_통합_공고(수정).pdf,"<p>온라인 판로진출을 위해 신유통 트렌드(AI 콘텐츠, 데이터 마케팅) 기반 실전형 교육 지원하여 브랜드 역량 강화를 지원해드리는 사업입니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ 소상공인</p><p><br></p><p style=""line-height: 1.8;"">☞ AI 콘텐츠 제작 및 데이터 마케팅 지원</p><p style=""line-height: 1.8;""><br></p><p style=""line-height: 1.8;""><b>※ (공통내용) 통합공고문 전체 페이지 참조(사업개요, 공고일정 등)</b></p><p style=""line-height: 1.8;"">※ (상세내용) 첨부된 통합공고문 22페이지 4-3번. 브랜드 역량 강화 사업 참조</p>",,,,,
PBLN_000000000104196,스마트 플래그십 스토어(소담상회)(2025년 소상공인 온라인 판로 지원사업 통합 공고),/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000104196,중소벤처기업부,한국중소벤처기업유통원,내수,2025-03-28,소상공인,,"한국중소벤처기업유통원 02-6678-9364, 9368 / khg22@kodma.or.kr, sumin7@kodma.or.kr",https://www.fanfandaero.kr/portal/main.do#3rdPage,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000699921&fileSn=1,[스마트 플래그십 스토어]2025년_소상공인_온라인_판로지원사업_통합_공고(수정).pdf,"<p>오프라인 쇼룸을 통해 제품 체험 및 전시 공간을 제공하고, 온라인 몰과 연계하여 O2O(Online to Offline) 판매를 지원해드리는 사업입니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ 소담상회 인사ㆍ서교 수행기관에 입점 희망 소상공인</p><p><br></p><p style=""line-height: 1.8;"">☞ 스마트 플래그십 스토어 내 상품 전시ㆍ판매 및 온라인 연계판매 지원</p><p style=""line-height: 1.8;""><br></p><p style=""line-height: 1.8;""><b>※ (공통내용) 통합공고문 전체 페이지 참조(사업개요, 공고일정 등)</b></p><p style=""line-height: 1.8;"">※ (상세내용) 첨부된 통합공고문 21페이지 4-2번. 스마트 플래그십 스토어 사업 참조</p>",,,,,
PBLN_000000000104195,직매입(2025년 소상공인 온라인 판로 지원사업 통합 공고),/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000104195,중소벤처기업부,한국중소벤처기업유통원,내수,2025-03-28,소상공인,,한국중소벤처기업유통원 02-6678-9458 / xisung0811@kodma.or.kr,https://www.fanfandaero.kr/portal/main.do#3rdPage,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000699919&fileSn=1,[직매입]2025년_소상공인_온라인_판로지원사업_통합_공고(수정).pdf,"<p>소상공인 상품 PB/직매입 상담회 운영을 통해 소상공인의 안정적 판로 확대 지원 및 유통사 대형 직접 납입 기회를 제공해드리는 사업입니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ 소상공인</p><p><br></p><p style=""line-height: 1.8;"">☞ 상담회 운영, 전문가 강연, 소상공인 제품 홍보 지원</p><p style=""line-height: 1.8;""><br></p><p style=""line-height: 1.8;""><b>※ (공통내용) 통합공고문 전체 페이지 참조(사업개요, 공고일정 등)</b></p><p style=""line-height: 1.8;"">※ (상세내용) 첨부된 통합공고문 19페이지 3-4번. 직매입 사업 참조</p>",,,,,
PBLN_000000000104194,O2O 융합 판매ㆍ기획전(2025년 소상공인 온라인 판로 지원사업 통합 공고),/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000104194,중소벤처기업부,한국중소벤처기업유통원,내수,2025-03-28,소상공인,,"한국중소벤처기업유통원 02-6678-9894, 9895 / donghang@kodma.or.kr",,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000699917&fileSn=1,[O2O 융합 판매ㆍ기획전]2025년_소상공인_온라인_판로지원사업_통합_공고(수정).pdf,"<p>우수 소상공인 제품 온ㆍ오프라인 연계기획전 및 소비 촉진 캠페인 등 행사 개최를 통해 내수 활성화 도모를 위한 사업입니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ 소상공인</p><p><br></p><p style=""line-height: 1.8;"">☞ 온라인 판매, 오프라인 홍보관, 소비캠페인, 상생 협업 강화 지원</p><p style=""line-height: 1.8;""><br></p><p style=""line-height: 1.8;""><b>※ (공통내용) 통합공고문 전체 페이지 참조(사업개요, 공고일정 등)</b></p><p style=""line-height: 1.8;"">※ (상세내용) 첨부된 통합공고문 18페이지 3-3번. O2O 융합 판매ㆍ기획전 사업 참조</p>",,,,,
PBLN_000000000104192,스마트물류 및 사후관리 지원(2025년 소상공인 온라인 판로 지원사업 통합 공고),/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000104192,중소벤처기업부,한국중소벤처기업유통원,내수,2025-03-27,소상공인,,"한국중소벤처기업유통원 (스마트물류)02-6678-9864, 9868, seul89@kodma.or.kr, dldnxod1@kodma.or.kr / (사후관리)02-6678-9859, 9869, ejee@kodma.or.kr, my18@kodma.or.kr",https://www.fanfandaero.kr/portal/main.do#3rdPage,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000699916&fileSn=1,[스마트물류 및 사후관리 지원]2025년_소상공인_온라인_판로지원사업_통합_공고(수정).pdf,"<p>스마트물류 관리 시스템 활용, 물류 전과정 One-Stop 지원으로 소상공인 물류 경쟁력 강화 및 부담 완화를 위한 사업입니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ 소상공인 및 소상공인 온라인판로지원사업 全 참여사</p><p><br></p><p style=""line-height: 1.8;"">☞ 상품 입ㆍ출고, 재고관리, 배송 등 물류 전과정 One-Stop 지원 및 사업문의 응대, 신청 지원 등 소상공인 온라인 판로 지원사업 종합 상담센터 운영 지원</p><p style=""line-height: 1.8;""><br></p><p style=""line-height: 1.8;""><b>※ (공통내용) 통합공고문 전체 페이지 참조(사업개요, 공고일정 등)</b></p><p style=""line-height: 1.8;"">※ (상세내용) 첨부된 통합공고문 17페이지 3-2번. 스마트물류 및 사후관리 지원 사업 참조</p>",,,,,
PBLN_000000000104210,글로벌시장 지원(2025년 소상공인 온라인 판로 지원사업 통합 공고),/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000104210,중소벤처기업부,소상공인시장진흥공단,내수,2025-03-27,소상공인,,"소상공인시장진흥공단 042-363-7822, 7823, 7824 / global@semas.or.kr",https://www.sbiz24.kr/#/,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000699915&fileSn=1,[글로벌시장지원]2025년_소상공인_온라인_판로지원사업_통합_공고(수정).pdf,"<p>소상공인 온라인 수출을 위한 단계별 지원으로 해외진출 성공률을 높이고 경쟁력을 갖춘 글로벌 소상공인으로 육성해드리는 사업입니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ 소상공인</p><p><br></p><p style=""line-height: 1.8;"">☞ 국내 소상공인의 해외 온라인 판로진출을 단계별 지원</p><p style=""line-height: 1.8;"">- 글로벌 패키지, 해외쇼핑몰 입점, 글로벌 쇼룸</p><p style=""line-height: 1.8;""><br></p><p style=""line-height: 1.8;""><b>※ (공통내용) 통합공고문 전체 페이지 참조(사업개요, 공고일정 등)</b></p><p style=""line-height: 1.8;"">※ (상세내용) 첨부된 통합공고문 16페이지 3-1번. 글로벌시장 지원 사업 참조</p>",,,,,
PBLN_000000000104209,홍보 지원(2025년 소상공인 온라인 판로 지원사업 통합 공고),/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000104209,중소벤처기업부,한국중소벤처기업유통원,내수,2025-03-27,소상공인,,"한국중소벤처기업유통원 02-6678-9867, celebes@kodma.or.kr",https://www.fanfandaero.kr/portal/main.do#3rdPage,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000699912&fileSn=1,[홍보지원]2025년_소상공인_온라인_판로지원사업_통합_공고(수정).pdf,"<p>검색 광고 및 매체 홍보를 통해 소상공인 제품 인지도 제고를 지원해드리는 사업입니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ 소상공인</p><p><br></p><p style=""line-height: 1.8;"">☞ 상공인 제품 인지도 확산을 위한 제품 관련 키워드 광고 및 노출 지원</p><p style=""line-height: 1.8;""><br></p><p style=""line-height: 1.8;""><b>※ (공통내용) 통합공고문 전체 페이지 참조(사업개요, 공고일정 등)</b></p><p style=""line-height: 1.8;"">※ (상세내용) 첨부된 통합공고문 15페이지 2-6번. 홍보지원 사업 참조</p>",,,,,
PBLN_000000000104190,SNS 활용패키지(2025년 소상공인 온라인 판로 지원사업 통합 공고),/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000104190,중소벤처기업부,한국중소벤처기업유통원,내수,2025-03-27,소상공인,,"한국중소벤처기업유통원 02-6678-9862, 9865 / melange@kodma.or.kr, ouou8011@kodma.or.kr",https://www.fanfandaero.kr/portal/main.do#3rdPage,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000699911&fileSn=1,[SNS 활용패키지]2025년_소상공인_온라인_판로지원사업_통합_공고(수정).pdf,"<p>SNS 채널 타겟 광고 및 분석을 지원해드리는 사업입니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ 「소상공인법」 제2조에 따른 소상공인으로, 아래 지원 제외대상에 해당되지 않는 소상공인</p><p style=""line-height: 1.8;"">※ 지원 제외대상 공고문 참조</p><p><br></p><p style=""line-height: 1.8;"">☞ 진단 및 컨설팅, SNS 마케팅, SNS 광고분석 보고서 지원</p><p style=""line-height: 1.8;""><br></p><p style=""line-height: 1.8;""><b>※ (공통내용) 통합공고문 전체 페이지 참조(사업개요, 공고일정 등)</b></p><p style=""line-height: 1.8;"">※ (상세내용) 첨부된 통합공고문 14페이지 2-5번. SNS 활용패키지 사업 참조</p>",,,,,
PBLN_000000000104207,로컬상품관 입점지원(2025년 소상공인 온라인 판로 지원사업 통합 공고),/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000104207,중소벤처기업부,한국중소벤처기업유통원,내수,2025-03-27,소상공인,,한국중소벤처기업유통원 02-6678-9467 / choiyeon0506@kodma.or.kr,https://www.fanfandaero.kr/portal/main.do#3rdPage,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000699900&fileSn=1,[로컬상품관 입점지원]2025년_소상공인_온라인_판로지원사업_통합_공고(수정).pdf,"<p>지역 쇼핑몰을 기반으로한 로컬 소상공인의 온라인 시장 진입 및 판매ㆍ마케팅 등을 지원해드리는 사업입니다.</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;광역지방자치단체가 운영하는 온라인 쇼핑몰에 입점한 소상공인</p><p><br></p><p style=""line-height: 1.8;"">☞ 입점 및 판매ㆍ마케팅, O2O 판매(지역행사 연계), 구매상담회 등 지원</p><p style=""line-height: 1.8;""><br></p><p style=""line-height: 1.8;""><b>※ (공통내용) 통합공고문 전체 페이지 참조(사업개요, 공고일정 등)</b></p><p style=""line-height: 1.8;"">※ (상세내용) 첨부된 통합공고문 13페이지 2-4번. 로컬상품관 입점지원 사업 참조</p>",,,,,
PBLN_000000000104206,라이브커머스 제작ㆍ운영지원(2025년 소상공인 온라인 판로 지원사업 통합 공고),/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000104206,중소벤처기업부,한국중소벤처기업유통원,내수,2025-03-27,소상공인,,"한국중소벤처기업유통원  02-6678-9465, 9468 / kimtk@kodma.or.kr, dds0207@kodma.or.kr",https://www.fanfandaero.kr/portal/main.do#3rdPage,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000699899&fileSn=1,[라이브커머스 제작ㆍ운영지원]2025년_소상공인_온라인_판로지원사업_통합_공고(수정).pdf,"<p>소상공인 상품 라이브커머스 제작 및 운영을 지원해드리는 사업입니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ 소상공인</p><p><br></p><p style=""line-height: 1.8;"">☞ 플랫폼과 협업하여 소상공인 상품 실시간 라이브커머스를 통한 제작 및 운영(송출, 판매) 전과정 지원</p><p style=""line-height: 1.8;""><br></p><p style=""line-height: 1.8;""><b>※ (공통내용) 통합공고문 전체 페이지 참조(사업개요, 공고일정 등)</b></p><p style=""line-height: 1.8;"">※ (상세내용) 첨부된 통합공고문 12페이지 2-3번. 라이브커머스 제작ㆍ운영지원 사업 참조</p>",,,,,
PBLN_000000000104205,TV홈쇼핑 및 데이터홈쇼핑 입점지원(2025년 소상공인 온라인 판로 지원사업 통합 공고),/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000104205,중소벤처기업부,한국중소벤처기업유통원,내수,2025-03-27,소상공인,,한국중소벤처기업유통원 02-6678-9469 / jjw961122@kodma.or.kr,https://www.fanfandaero.kr/portal/main.do,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000699896&fileSn=1,[TV홈쇼핑 및 데이터홈쇼핑 입점지원]2025년_소상공인_온라인_판로지원사업_통합_공고(수정).pdf,"<p>소상공인의 TV홈쇼핑 및 데이터홈쇼핑 방송 진출을 지원해드리는 사업입니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ 소상공인</p><p><br></p><p style=""line-height: 1.8;"">☞ TV홈쇼핑 및 데이터홈쇼핑 채널 진출지원을 통해 우수 소상공인 제품에 대한 안정적 판로 구축 및 매출 확대 지원</p><p style=""line-height: 1.8;""><br></p><p style=""line-height: 1.8;""><b>※ (공통내용) 통합공고문 전체 페이지 참조(사업개요, 공고일정 등)</b></p><p style=""line-height: 1.8;"">※ (상세내용) 첨부된 통합공고문 11페이지 2-2번. TV홈쇼핑 및 데이터홈쇼핑 입점지원 사업 참조</p>",,,,,
PBLN_000000000104204,온라인쇼핑몰 판매지원(2025년 소상공인 온라인 판로 지원사업 통합 공고),/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000104204,중소벤처기업부,한국중소벤처기업유통원,내수,2025-03-27,소상공인,,"한국중소벤처기업유통원 02-6678-9452, 9455 / true@kodma.or.kr, jb717@kodma.or.kr",https://www.fanfandaero.kr/portal/main.do,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000699895&fileSn=1,[온라인 쇼핑몰 판매지원]2025년_소상공인_온라인_판로지원사업_통합_공고(수정).pdf,"<p>온라인쇼핑몰 內 단독딜 및 소상공인 전용 기획전 운영을 통해 소상공인의 안정적인 온라인시장 정착 및 매출 활성화를 지원해드리는 사업입니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ 소상공인</p><p><br></p><p style=""line-height: 1.8;"">☞ 단독딜, 기획전, 교육ㆍ컨설팅 지원</p><p style=""line-height: 1.8;"">- 민간쇼핑몰 내 소상공인 전용 단독딜(타임딜) 운영 지원</p><p style=""line-height: 1.8;"">- 민간쇼핑몰 내 소상공인 전용 기획전ㆍ상설관 운영 및 홍보 마케팅 지원</p><p style=""line-height: 1.8;"">- 플랫폼 이용 및 판매활성화 지원을 위한 온·오프라인 교육ㆍ컨설팅 제공</p><p style=""line-height: 1.8;""><br></p><p style=""line-height: 1.8;""><b>※ (공통내용) 통합공고문 전체 페이지 참조(사업개요, 공고일정 등)</b></p><p style=""line-height: 1.8;"">※ (상세내용) 첨부된 통합공고문 10페이지 2-1번. 온라인 쇼핑몰 판매지원 사업 참조</p>",,,,,
PBLN_000000000104203,콘텐츠 제작지원(2025년 소상공인 온라인 판로 지원사업 통합 공고),/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000104203,중소벤처기업부,한국중소벤처기업유통원,내수,2025-03-27,소상공인,,"한국중소벤처기업유통원 02-6678-9871, 9876 / hgham@kodma.or.kr, mongkey@kodma.or.kr",https://www.fanfandaero.kr/portal/main.do,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000699894&fileSn=1,[콘텐츠 제작지원]2025년_소상공인_온라인_판로지원사업_통합_공고(수정).pdf,"<p>소상공인 업종과 상품 유형을 고려하여 맞춤형 영상 제작 지원해드리는 사업입니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ 소상공인</p><p><br></p><p style=""line-height: 1.8;"">☞ 일반형, 서비스형, 숏폼광고형 홍보영상콘텐츠 제작 지원</p><p style=""line-height: 1.8;""><br></p><p style=""line-height: 1.8;""><b>※ (공통내용) 통합공고문 전체 페이지 참조(사업개요, 공고일정 등)</b></p><p style=""line-height: 1.8;"">※ (상세내용) 첨부된 통합공고문 9페이지 1-3번. 콘텐츠 제작지원 사업 참조</p>",,,,,
PBLN_000000000104202,상품 개선 지원(2025년 소상공인 온라인 판로 지원사업 통합 공고),/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000104202,중소벤처기업부,한국중소벤처기업유통원,내수,2025-03-27,소상공인,,"한국중소벤처기업유통원 (패키지) 02-6678-9879 / (BI, 캐릭터) 02-6678-9878 / (상세페이지) 02-6678-9873",https://www.fanfandaero.kr/portal/main.do,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000699891&fileSn=1,[상품 개선 지원]2025년_소상공인_온라인_판로지원사업_통합_공고(수정).pdf,"<p>온라인 진출을 희망하나, 상품성이 부족한 소상공인에게 온라인 판매에 적합한 상품이 될 수 있도록 개선을 지원해드리는 사업입니다.</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;소상공인</p><p><br></p><p style=""line-height: 1.8;"">☞ 패키지디자인, BIㆍ캐릭터 디자인, 상세페이지 제작 지원</p><p style=""line-height: 1.8;""><br></p><p style=""line-height: 1.8;""><b>※ (공통내용) 통합공고문 전체 페이지 참조(사업개요, 공고일정 등)</b></p><p style=""line-height: 1.8;"">※ (상세내용) 첨부된 통합공고문 8페이지 1-2번. 상품 개선 지원사업 참조</p>",,,,,
